"X","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24"
5129,0.505851122583994,0.465221852979224,0.38500786316292,0.363106309737355,0.344172267796158,0.320438923371438,0.295599273589678,0.398173654978186,0.714586047710653,0.701141034894473,0.401626078437076,0.454296573960713,0.445205959394292,0.605598663280624,0.675047386334466,0.746131206669974,0.747786669674065,0.823601870154074,0.822753601372356,0.993319630283144,1,0.92708767633583,0.935729117922098,0.687114373883417
5246,0.686273352956704,0.617737993001019,0.561600056829313,0.536320667216602,0.494407200798391,0.461298615332301,0.433062478169129,0.358994408840055,0.333962347461794,0.386416448816954,0.425296235057116,0.560706092270212,0.678261854563883,0.734297699954215,0.806310698516488,0.846086860142274,0.954539760313234,0.989256123746085,1,0.982124743310964,0.899263807311629,0.813733933687677,0.821440366173358,0.849075919372759
5403,0.590170184708176,0.431646132695055,0.374899262571782,0.337294727671559,0.31486452694094,0.293906640599142,0.301980135664535,0.30108882763223,0.318960800827371,0.368434124763414,0.456398473584067,0.552499117158602,0.578139126453669,0.612498329821048,0.774479756687093,0.877908594268332,0.883079388369624,0.902640881203355,0.921915778153191,0.971220866054274,0.992552173503732,1,0.965063551808028,0.827747165244485
5438,0.763864649585867,0.660128583591261,0.540055245021405,0.459414957981076,0.400444188655186,0.346008411747446,0.324103747038467,0.307808688906159,0.32614710576469,0.357643558347754,0.335594902136258,0.401233079834229,0.490171577976764,0.613635786764111,0.726453247361586,0.79372300456562,0.870234814857529,0.951013945448929,0.996818017017951,1,0.960373855441314,0.934778611548675,0.954745300440292,0.861766224664706
5738,0.757194740604017,0.417809990221429,0.338444788128414,0.372279710814324,0.319900320985024,0.280535491820355,0.268005309460539,0.686876500454345,0.325486452423126,0.367791281401646,0.395734749853818,0.43428786347611,0.477985272284669,0.550663540838388,0.677822704364245,0.599817563883434,0.742047315187756,0.877789902524118,0.882952200378165,1,0.971942205291397,0.892847047880577,0.85166207329131,0.974035349573945
5746,0.923203090505497,0.795215353953266,0.590566543309231,0.463653212983546,0.436632636114966,0.438128898033616,0.422131407515534,0.423253189791864,0.486696281480921,0.681737331724039,0.323640116817182,0.427772344746216,0.58315745445933,0.685392935789162,0.724577487689371,0.836874276644697,0.89007188440174,0.933701320334379,1,0.983100233642003,0.801113928550395,0.768672277409937,0.70795689028593,0.764813098071499
5785,0.471730367421893,0.430323615432578,0.409000521104869,0.378980955630934,0.370676738321669,0.372975897601146,0.446878855160063,0.46671827801372,0.480756303648692,0.472785814157407,0.474222289535458,0.532994203370385,0.613518075615089,0.707335330470827,0.789403744104915,0.870542380798786,0.937539195231527,0.980693141049105,1,0.978818320825879,0.832838095222534,0.746735224775596,0.679991073910075,0.514463348907988
5796,0.638293132780315,0.554577893564335,0.486880207344193,0.441466334181644,0.416013550280402,0.394440121227312,0.374196594204944,0.389858715038833,0.392792339452557,0.258350545114064,0.370835411453321,0.385717629917997,0.337910285271039,0.453468397729806,0.528441567944595,0.642344634417404,0.694413683416323,0.728722043621819,0.927889507045878,0.922730495213715,0.937595305242884,1,0.996321664794881,0.814360179872921
5817,0.823777705621887,0.545528396836126,0.435104308648066,0.380352113866537,0.347531660089734,0.336453102201395,0.35053236466239,0.31563730455587,0.412639265306341,0.417574959571785,0.355360156547302,0.336827801788574,0.417602535715782,0.454612679287202,0.541902582033019,0.590661762049786,0.592925554169253,0.643606799804325,0.810841247474019,0.981014043643874,0.965985278208897,0.973234287190758,0.986207688013731,1
5949,0.619639679709787,0.435777407584021,0.373171100036866,0.322190534003525,0.290347864006872,0.262534185682065,0.2381382827019,0.196440418530362,0.246713254322784,0.255238992100344,0.297367821631753,0.290009931174039,0.334825994890634,0.439675812526767,0.505227496757106,0.652156291469035,0.749484764838757,0.87248957814782,1,0.943098972656815,0.796670528155808,0.764921433905439,0.749504897069337,0.84700572491057
5972,0.357594195887663,0.290340984971536,0.266244751596113,0.26025484316921,0.247925546013607,0.246710902242754,0.271247504025586,0.378338873604637,0.415502434033604,0.472570677960432,0.576508972824546,0.65926126611273,0.746181420109195,0.811961260264352,0.859530260171992,0.910500577524081,0.924232307403017,0.923661142928647,0.913321579719795,1,0.979808409120661,0.90119138110473,0.817650525142557,0.625017445919191
6266,0.801044505988767,0.656782495234801,0.547571699648473,0.494642737620572,0.451372718210516,0.409393835250553,0.36502443494183,0.202473179571604,0.272337000512305,0.224244663836717,0.238193216277218,0.368321138313883,0.489556450230213,0.605746951468869,0.719314726779887,0.817985512203048,0.855244870612743,0.867385293222171,0.947872752048008,1,0.967701920678499,0.851174733694172,0.850200788485669,0.924389718041013
6423,0.550896689565333,0.508803860677888,0.472755569510252,0.448246876843618,0.43219645820047,0.418377782577225,0.399684453682514,0.391216029888998,0.382222888370352,0.399666558313687,0.457615319562462,0.552531523732269,0.639402488846618,0.773219164583588,0.795687234461148,0.836437643495384,0.882635162386464,0.919308079933223,0.947784377964841,1,0.950856878144915,0.888924466718579,0.76347667409567,0.645126170996574
6636,1,0.762622605528671,0.634383278100349,0.502329413497092,0.436776676903628,0.384515010591307,0.305293901708699,0.321014121767527,0.238199506273619,0.118740199643969,0.150809869288432,0.17651156351538,0.192825545362695,0.247090267913885,0.245650427966591,0.256456392716456,0.270738535623585,0.201616825492341,0.348294179535458,0.364365675305488,0.524495169586297,0.546913230642601,0.761747416676737,0.84446086629647
6643,0.336996778472186,0.285880668610808,0.270170766316084,0.250116341559356,0.235758367268406,0.220210130513054,0.212095229696222,0.4106782258077,0.385579589431702,0.255354358012997,0.237461137345098,0.217316420593161,0.216966749310504,0.287878971731946,0.340957568733883,0.419034057357079,0.547622029096327,0.787247805056009,0.888124083213915,1,0.894932239279779,0.64983404871436,0.575201193716477,0.455324074567124
6673,0.848937784134402,0.607388171869943,0.487979857614275,0.434205385776147,0.407554981042335,0.386149733655351,0.354773899303922,0.359170873789134,0.318514299285061,0.313406047722256,0.438614012491892,0.545912701274742,0.663064325024406,0.76187635555188,0.808450009012063,0.877119030590687,0.826316362919134,0.784112301106029,0.790288943879546,0.814227119255787,1,0.893671977584314,0.817625768868334,0.744611252587091
6836,0.478562344676565,0.35826063967986,0.414205888654125,0.52728029394736,0.783666219197413,1,0.1847388041092,0.225470285498625,0.264965005540004,0.197523814814493,0.123662747314858,0.157004506259669,0.187642841053295,0.191637522700415,0.273407127826577,0.371169296572903,0.439834376623061,0.433449880737239,0.474937629142826,0.487877004557582,0.488258249866659,0.486401239642828,0.471210591976516,0.536003756117291
6910,0.516676234542341,0.431130115289634,0.391031573472249,0.38903508964186,0.363648263888513,0.358600111179059,0.357160548422455,0.244931114128125,0.21861006988499,0.180318865511114,0.131505658314702,0.149563896274587,0.240477971368482,0.264361025092432,0.315935360703437,0.293710979171423,0.313017987050186,0.456295360467101,0.801093810485624,0.973710267462509,0.921764077708329,0.898255724474295,1,0.678396833988122
6941,0.677037911960488,0.609954138792674,0.543890104685685,0.431864291976942,0.349952638950702,0.245145990434054,0.220976222079887,0.207980418619787,0.184241030002686,0.180404470587852,0.211660286050656,0.232058983274834,0.242055468432912,0.314982464427374,0.466429926121392,0.835173701292319,0.801159377495951,0.785754348379805,0.790106224644063,0.928616656934616,1,0.941036285602505,0.749676277378003,0.73319638762627
6990,0.554851565055074,0.628534246749755,0.520595996408691,0.39956329832917,0.322657332052871,0.252179672326549,0.216114394633283,0.266039038388285,0.309374451964738,0.307949380508025,0.263909990033925,0.319964937091054,0.395384180453172,0.500071415081592,0.475403320791028,0.570144890493534,0.760209286406272,0.867193975507483,1,0.971956616923041,0.879311817999769,0.845518930256399,0.720515924202945,0.531474242028626
7016,0.598357323346457,0.50661674661989,0.432963977136483,0.411994892087681,0.381290863202469,0.340185745653395,0.320218622480794,0.306616570499425,0.329518447934782,0.396758346870405,0.513622861372789,0.600552371910705,0.665108790599302,0.715977008153967,0.804963299300389,0.824487588777029,0.906411517830083,0.964917196125227,1,0.930836628458056,0.88483167299146,0.797603237214282,0.782395244983244,0.684632495350691
7108,0.58334976661865,0.448882754445647,0.36721312766201,0.323277734626431,0.27218236977602,0.24104368619272,0.235221405915551,0.240919809795582,0.268752105567591,0.192281004547131,0.142504831671809,0.131381327829272,0.142329191215469,0.166283312808106,0.196208956381643,0.266810829889883,0.304746585506222,0.355978173650035,1,0.807595720052346,0.742486699764156,0.719696503407121,0.610750159061796,0.780866706123138
7429,0.78337150374648,0.66907077262517,0.578967511758635,0.506256969772597,0.464631713378029,0.447999097743931,0.406365740363661,0.405844585963285,0.179406871005181,0.207523110144057,0.224291269075284,0.217007044860161,0.280740545907917,0.409161508254687,0.520549930155033,0.661172182365402,0.748045507062002,0.855532702531043,0.908715410449169,0.992185185793451,0.919291328893078,1,0.970891520254574,0.902395938768681
7536,0.719760111649656,0.598028340915664,0.481384357202664,0.408061907487006,0.378807870841688,0.335802219017822,0.316481935764479,0.302615911603876,0.320388552990679,0.337141510424405,0.203656296902996,0.383311115922536,0.627516920062746,0.91747220663115,0.927119602276171,0.664640709009011,0.728635174027732,0.826957319619938,0.93859484895622,1,0.87316157799252,0.821628352449734,0.824904821129878,0.851721350177035
7731,0.290138342241469,0.286055852811576,0.265432822557306,0.232353636455275,0.208653105936954,0.195278815090075,0.178482704384605,0.167693963814573,0.266437591360425,0.300985834040156,0.33774805830353,0.340619938533662,0.425684522531301,0.576369225057782,0.74392414137968,0.775785538442441,0.684110744215933,0.783403693401558,0.910868497343569,1,0.949802711386786,0.846127484594273,0.571457020312623,0.319280687591212
7769,0.645020776975794,0.384088515214295,0.263307809968,0.261347448499479,0.212188226048461,0.217089039884812,0.19007581262923,0.234205731762961,0.144765904400526,0.158661409072073,0.143539598977591,0.181404577971651,0.208541249376891,0.324921476458561,0.272885876073586,0.266191269189489,0.48407120677502,0.688277683539835,0.720394551524624,0.949374381274927,1,0.864075749533815,0.832851583465126,0.886830230682744
7800,0.646873056801479,0.549845648659785,0.438068819220675,0.380461990067499,0.325252011203405,0.313476876666332,0.296365137288113,0.298567787806797,0.322924913116469,0.391290281413662,0.460561228660558,0.55001746445132,0.618379279302856,0.699263342824905,0.744713692085666,0.778301341498798,0.834115148446097,0.903496716994538,0.960854178041925,1,0.992819742692721,0.867855836006211,0.785818901378981,0.727685064176514
7863,0.739605013689786,0.408047951675367,0.319868277663948,0.267121493953227,0.221919163230801,0.20311143142112,0.101754972754322,0.121100400580313,0.156286056391609,0.219223516103338,0.276222660159892,0.34911099332947,0.41045518553913,0.424546266222061,0.513634664555577,0.575074039108951,0.630593749506381,0.663245319541212,0.700002961425105,0.675346655774257,0.673520347158985,0.648854772125927,1,0.955330872807055
7866,0.760176012167422,0.661232912666765,0.530034215243797,0.377222740126455,0.461413591016671,0.38414109804104,0.375579504687715,0.329287231062683,0.268438203402292,0.230779470128013,0.21808798707748,0.252368692977998,0.260215417996132,0.317105143818904,0.328415206192239,0.432791297099135,0.459743734989032,0.59970138756788,0.813793663660677,0.763513347597248,0.70800876933777,0.619267346959687,1,0.847560618982669
7900,0.465202505511895,0.40749103241064,0.368744905020429,0.335264439238615,0.317984152828123,0.298462147878284,0.285570295712552,0.329020422984381,0.383885480813861,0.344644431912417,0.390442705643347,0.50520790140126,0.628814212421996,0.630106987451228,0.718443470806382,0.818359805298218,0.887455560143477,0.927314074691854,0.990431592992458,1,0.96044467069575,0.857397233634156,0.738647692215012,0.578475711140293
7989,0.743891110598478,0.689576966273715,0.604574991455634,0.455608699563453,0.369125709692825,0.36922570398039,0.339723478416425,0.289184955852961,0.304993416124437,0.272349240743225,0.29298600392392,0.353465289243436,0.313040422708095,0.405327898056798,0.592452152287477,0.663287386088782,0.717785093880623,0.801719266261134,0.839505932785803,0.762363922969282,0.793018404374816,0.962822539546551,1,0.89967634194065
8047,0.619377058661378,0.488245452443226,0.390698328220062,0.367245054543066,0.319594001574319,0.27797137936919,0.270942821252631,0.258296114735565,0.293292284568921,0.31790656731878,0.387939416861314,0.422141107995242,0.407652120982117,0.434212507087899,0.467729219010062,0.538537207041805,0.590175959652241,0.685757202260633,0.796544404242343,0.806185238515916,0.771305079675987,0.808020291212463,1,0.870810959539421
8084,0.70977944106618,0.625296594915663,0.575484043577645,0.521192736854886,0.479402394472581,0.437057100000061,0.40395877059647,0.408115234046631,0.441613923773222,0.386642889410472,0.418320949072854,0.458801561267357,0.51177014615271,0.571109445748731,0.649987757067514,0.700257160418319,0.763690856988772,0.828250662052023,0.979101083636724,1,0.925309315822233,0.865102822709248,0.7550463289468,0.730352782170181
8236,0.36949812536783,0.327061545084677,0.250721065046611,0.196941275467832,0.158761634912306,0.139249617809703,0.203290024269161,0.234776527364293,0.222797241851157,0.215362038470595,0.280281229568997,0.34717135049865,0.42964419340571,0.485577359523366,0.579301581209229,0.69302825523382,0.80127453986675,0.942953794485044,0.938247037137429,1,0.943864166277213,0.773286635358893,0.597765841282139,0.422853028895239
8317,0.736464698058435,0.622041475582599,0.502802330946006,0.406976908726059,0.357340581008701,0.343490079073808,0.348760865043221,0.381131983045152,0.459333240468809,0.590141447465269,0.689827118241932,0.73350874651009,0.858036720010091,0.942562647401543,0.921762174882409,0.949087284307884,0.931555539926603,0.91921601809802,0.982387586573144,0.978157271480554,1,0.966150051509587,0.966746528226536,0.91135994478941
8597,0.751786018471594,0.540741136675783,0.459685772510347,0.407437335216511,0.352413502035446,0.319290494426488,0.296096045578413,0.27828925587539,0.274307601014978,0.293460774115372,0.354121718391911,0.515867441440439,0.665941808511795,0.788283275442155,0.882307244569863,0.911865513824654,0.954012536388257,0.983505625393457,1,0.997226167443139,0.938737457272403,0.904232776148699,0.864883244636001,0.765502875024603
8626,0.876958064438142,0.825229351167147,0.557438474406435,0.36786941644408,0.313104821672722,0.299583094903211,0.32613316087206,0.229529575253214,0.321108165000066,0.289584033057711,0.280616262934017,0.318769641463092,0.343088060825514,0.397672132902678,0.36753799554151,0.373837578245164,0.454926795940215,0.498870382334735,0.578508814066116,0.784143851335081,0.770797622037252,0.87425747493761,0.975226180225913,1
8669,0.64275931854578,0.48605493882894,0.377038416952314,0.291970549756118,0.234974901789397,0.207716757873675,0.197719368769416,0.185720355407219,0.162997366603083,0.158015441672868,0.212596814860039,0.29303587734786,0.416732556895816,0.530065451829933,0.561675031518048,0.634935785183417,0.704912263045486,0.810968164805271,0.876190410464323,0.897017465940559,0.92409366399195,1,0.898582565572924,0.747206104614476
8829,0.461912166924056,0.409025469556641,0.37781116667931,0.3506236801429,0.329791823933476,0.304871501728779,0.320618565171198,0.23087334524104,0.309488547000336,0.317810553250712,0.291909399014342,0.35508638119479,0.437594590810153,0.501284175086715,0.608806218252139,0.691538789474921,0.783017577539223,0.87449624710559,0.963578399412862,1,0.955319436357957,0.783386822064884,0.685262252170766,0.6384021498547
9019,0.579720543400357,0.475046599236299,0.443403497099571,0.447907758304086,0.413069251875602,0.420197783264882,0.374927056443583,0.3805845924577,0.401996005783305,0.413409933091912,0.512598867359649,0.592531366465298,0.713399146615504,0.867338160887078,1,0.977492857449299,0.95809999631123,0.937545047677894,0.902123427572889,0.899628225498214,0.830393246742882,0.780180240647508,0.753814004432027,0.689925478543614
9160,0.561003736020673,0.463834652242352,0.365243548426911,0.256460070799122,0.243028298882872,0.22721820216303,0.225144466016774,0.240316650801999,0.251664068174106,0.280525145060389,0.587649035123563,0.880851623506677,1,0.88686790369069,0.645832401056919,0.618063574085934,0.692164091787248,0.802676134367995,0.886981892602512,0.984488946476497,0.949284398328677,0.851767025631977,0.836379531653766,0.735793186622208
9609,0.996177830408622,0.843710144309284,0.664064706741521,0.446577153072964,0.373178078644744,0.280214030233529,0.239818186525353,0.538377473790927,0.400429930700648,0.579893559340715,0.388442310439913,0.403793668533934,0.484028261236777,0.514531373559245,0.647976060717748,0.72369370980969,0.715855311069552,0.733359445638473,0.75902521729092,0.903916255939744,1,0.830299772991834,0.80014861020276,0.947688158887449
9631,0.542692039915629,0.42939296375746,0.334423545993624,0.284493903328107,0.254735839957687,0.22700933835598,0.2145148142861,0.206399663659895,0.247680910348221,0.319252815550573,0.40068227855145,0.46944596419272,0.549795277638529,0.667238991052675,0.753778352266448,0.848926699788199,0.924941516491932,0.995476730043793,1,0.956078713964739,0.85778740061298,0.795608030540112,0.708026160445947,0.639332789405641
9643,0.869049276370185,0.8142231584819,0.805288430853274,0.715685472953504,0.686714323027093,0.683589081845735,0.641414452580579,0.572708711485302,0.352955206417291,0.436980187072261,0.357226618092151,0.226218276053614,0.330886671524168,0.31265745751652,0.423179062621287,0.508278169518429,0.535488527096369,0.45217324878524,0.541608634552815,0.631535053958465,0.578422007977184,0.520762905354469,0.943478542457287,1
9729,0.656274944753345,0.499387276184357,0.685027360523022,0.867378622044177,0.715337402607293,0.428710307036894,0.204214017410755,0.227276734031622,0.322055171655317,0.260771532220706,0.328296414112774,0.369151467548837,0.454859784115097,0.587164906784725,0.717422914787221,0.800072357950111,0.913814538086076,0.993424421186174,0.97533293642759,1,0.95781706391226,0.891884253346382,0.755462641518604,0.639720119715112
9737,0.811815471356491,0.707845456628877,0.596060842831887,0.528854397263734,0.470439078767048,0.43414637594374,0.391352495089229,0.195070149179308,0.169663980120607,0.228792988281081,0.296459840930839,0.325618200744558,0.36155567948888,0.388183599780737,0.481480322353182,0.502066980256157,0.526421780004432,0.590113167852247,0.699685633572637,0.675622889325958,0.625250625631954,0.835838312500592,1,0.978748153102862
9921,0.658210963198105,0.69299569797764,0.531097583435757,0.423977770507881,0.336413147002358,0.284672561644109,0.238983581081203,0.313135130655749,0.1593084261978,0.139315261412425,0.182444620969167,0.180240905338367,0.251376920457677,0.368850864249099,0.418784380585902,0.48728862681518,0.573570652051446,0.631882744707602,0.950113987844095,1,0.957119206324076,0.87252790119226,0.909235099280802,0.815301344500217
9922,0.401134442724186,0.330671447026079,0.293289037770203,0.258673024542859,0.229287647730476,0.224125097532457,0.227117297222752,0.209661604035823,0.300285741682941,0.48674668289609,0.538892467742677,0.563195215013533,0.629065345538039,0.664065672488695,0.708546869735983,0.809838621465685,0.819131257705859,0.857384242398842,0.951219572682156,1,0.905304681832444,0.848239197169033,0.794145868653512,0.61939255901792
9923,0.550446592946458,0.494655338116303,0.44044400660318,0.41639410839292,0.43162728357245,0.407187114279237,0.416595554927433,0.460474603422071,0.497370969331017,0.538283711329743,0.607062041319585,0.725139493302841,0.780528232680101,0.775790827414777,0.830564597533676,0.913954257959259,0.986416819908806,0.940328817053021,0.956775375790027,0.965546268770633,1,0.957894851589767,0.823917528382483,0.670531336563236
9926,0.532318857914734,0.424649189652189,0.350452310055604,0.301401279795106,0.272640535996265,0.254770528424925,0.260703131518295,0.293693956383828,0.338402198904766,0.239327794931703,0.201045014664634,0.206872492140204,0.2044104362838,0.258298809318795,0.285957690562801,0.364048311341613,0.474531675362571,0.800146090420485,1,0.921561074009169,0.696179220618644,0.604091998916066,0.535112472348811,0.971683547803965
9929,0.904790905867307,0.490363670487148,0.34626678355599,0.29462987471871,0.264071878966044,0.230665542687061,0.202572382078424,0.211451612157425,0.159286856129456,0.196149033153726,0.239478453526432,0.227890708737587,0.252991623324212,0.663866719357804,0.538942543059709,0.384656952840123,0.537551021325558,0.790047780411429,0.956782753552663,1,0.835856015192553,0.887955172290992,0.831694232794092,0.981182055060667
9932,0.703457593545617,0.65282275107482,0.489214536934778,0.332930656759542,0.248892890240108,0.223120842766931,0.226124660476337,0.0977581761820187,0.0931366293544324,0.103560231630112,0.125015560157695,0.111467307165608,0.12028684508562,0.155154705070211,0.214310712729777,0.274304411640988,0.275873956436784,0.258089615364973,0.2807253420585,0.327040584410372,0.32655487275622,0.293934509503695,0.355069551195956,1
9933,0.473695249899329,0.373450065620231,0.304144592888411,0.278144597803447,0.245453092880991,0.225178763446655,0.22721990298355,0.141881328534449,0.256861454256878,0.334136329675657,0.230149353366868,0.17211351565428,0.148216491165786,0.263950988432476,0.231197093774017,0.250729237680712,0.324023722715577,0.397035825286346,0.557531222630096,0.671776606265219,0.961739793124821,1,0.81934314878373,0.70671353462742
9934,0.507038974887147,0.557443883864855,0.561881166412389,0.760038366146081,0.456103963426685,0.297954537271973,0.210106670245531,0.2075517424976,0.204755094217839,0.225078844882556,0.266641881073908,0.242863699644677,0.313062262187192,0.411606520236118,0.497186061465357,0.547852978399146,0.657595964500027,0.807543077590955,0.779094206978276,0.82137212849856,0.993834766515418,1,0.785048042022994,0.628510421524321
9937,0.649228811384306,0.493827796192638,0.320653609268916,0.243982585666402,0.316078734797774,0.270022450909383,0.274617806693023,0.18673951498406,0.258617299695393,0.332516352263798,0.33433876113388,0.326392574456113,0.411347040234066,0.465488035190002,0.494113465784739,0.551431823750514,0.618801385360089,0.793974414947984,0.884655167458561,1,0.896707317182529,0.732452803228488,0.899770774910405,0.7718492485914
9971,1,0.481506514249241,0.219243581111648,0.144660263213214,0.124501205160698,0.103482581606059,0.0957411020955739,0.0889386279213068,0.0936122679584509,0.0904897510075292,0.140366865903936,0.223278758838504,0.227038910486732,0.280842042455844,0.367110981846213,0.387952553125915,0.52050312873168,0.565394797488809,0.62573380112431,0.70313625546338,0.18917551151514,0.199530489716205,0.257036681375743,0.947103328072438
